"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072073","GO:0072073","kidney epithelium development","57/4700","151/18860",0.377483443708609,1.5147527124137,3.65879824794242,0.000310763821104804,0.0103115087452857,0.0084284270345998,"ADAMTS16/AQP11/ARG2/ASXL1/BASP1/BMP2/BMP4/BMPER/CRLF1/CTNNB1/DLL1/EDNRA/EPCAM/FGF8/FGFR1/FOXC1/GDF11/GREM1/GZF1/HOXB7/HS2ST1/HS3ST3A1/KIF26B/LAMA5/LAMB2/LHX1/LZTS2/MAGI2/MEF2C/NOG/NOTCH1/NPNT/OSR1/PAX2/PBX1/PECAM1/PKD1/PKD2/PTCH1/PTPRO/RARB/RET/SHH/SLIT2/SMAD1/SMAD2/SMAD3/SMAD4/SMAD5/SMAD6/SOX8/VEGFA/WNT1/WNT11/WNT2B/WNT9B/YAP1",57
"GO:0035265","GO:0035265","organ growth","68/4700","187/18860",0.363636363636364,1.45918762088975,3.63563736944765,0.000311728105468434,0.0103115087452857,0.0084284270345998,"ABL1/ACVR2B/ADPRHL1/ARID2/BASP1/BCL2L11/BMPR1A/CACNA2D2/CCNB1/DIPK2A/DLL1/DUSP6/ESR1/EVC/FES/FGF8/FGF9/FGFR1/FGFR3/FOSL2/FOXC1/FXN/GATA6/GLI1/GSK3A/HEG1/HEY2/IGF2/JARID2/KCNK2/LEP/LEPR/MAEL/MAPK14/MEF2C/MEIS1/MIR199A1/MYH10/NDRG4/NKX2-5/NOG/NOTCH1/NPPC/NPR2/NRG1/PARP2/PDLIM5/PIM1/PRKG1/PTEN/RARB/RBPJ/RGS2/SHH/SKI/SMAD1/SMAD2/SORBS2/TBX2/TGFB2/TMEM38B/TP73/TSKU/VGLL4/WWC2/YAP1/YY1/ZFPM2",68
"GO:0060070","GO:0060070","canonical Wnt signaling pathway","111/4700","333/18860",0.333333333333333,1.33758865248227,3.5808327641847,0.000315596148162241,0.0103737284376512,0.00847928420304837,"AMER3/APC/APC2/BAMBI/BCL9/BMAL1/BMP2/CAV1/CCAR2/CCNY/CCNYL1/CDK14/CHD8/COL1A1/CSNK1G2/CTNNB1/CTNND2/CYLD/DACT1/DISC1/DIXDC1/DKK3/DRAXIN/DVL1/DVL3/EDNRA/EGR1/FGF9/FOXO3/FRMD8/FUZ/FZD10/FZD3/G3BP1/GLI1/GREM1/GSK3A/HHEX/IGFBP2/IGFBP6/ISL1/JADE1/KANK1/LIMD1/LRRK1/LRRK2/LYPD6/LZTS2/MAD2L2/MAPK14/MDK/MIR199A1/MIR203A/MIR212/NFKB1/NKD2/NKX2-5/NOG/NOTCH1/NPHP4/OTULIN/PIN1/PLEKHA4/PPM1A/PPP2R3A/PRICKLE1/PRKN/PTK7/PTPRO/PTPRU/RBMS3/RBPJ/RNF14/RNF146/RPS12/RSPO3/SDHAF2/SHH/SHISA6/SMAD3/SMAD4/SNAI2/SOX13/SOX4/SRC/STK11/TBL1XR1/TCF7/TCF7L1/TCF7L2/TLE4/TLE5/TMEM131L/TMEM170B/TMEM198/TNKS2/UBAC2/VCP/WNK1/WNT1/WNT10A/WNT11/WNT16/WNT2B/WNT3A/WNT5A/WNT5B/WNT9B/YAP1/ZBED3/ZNF703",111
"GO:0071277","GO:0071277","cellular response to calcium ion","35/4700","82/18860",0.426829268292683,1.71276595744681,3.72654045691332,0.00031792292739323,0.0103737284376512,0.00847928420304837,"ADCY1/ADD1/ADGRV1/CAPN3/CARF/CLIC4/CPNE3/CPNE4/CPNE6/CPNE7/DPEP1/ENDOG/FOS/FOSB/HPCA/INHBB/ITPKA/JUND/KCNB1/MCOLN1/MEF2A/MEF2C/MICU1/NEUROD2/NLGN1/NRXN1/PKD2/PPIF/RASA4/RASA4B/RASGRP2/RYR3/SMPD1/SYT1/WNT5A",35
"GO:0003007","GO:0003007","heart morphogenesis","95/4700","278/18860",0.341726618705036,1.37126894229297,3.59286933732305,0.000318534871304895,0.0103737284376512,0.00847928420304837,"ADAM15/ADPRHL1/APC/ARID2/ARL13B/ASB2/ASXL1/BBS5/BMP2/BMP4/BMPR1A/BMPR2/CCN1/CDC42/CHD7/CTNNB1/DAG1/DLL1/DNAAF1/DSP/DVL1/EDNRA/EFNA1/FGF8/FGFRL1/FKRP/FLRT2/FOXC1/FOXF1/FOXH1/GAA/GATA6/GSK3A/HEG1/HEY1/HEY2/HIF1A/ID2/ISL1/LBX1/LEFTY1/LEMD2/MDM2/MEF2C/MEGF8/MIB1/MICAL2/NAGLU/NDRG4/NIPBL/NKX2-5/NOG/NOTCH1/NPY5R/NRG1/NRP2/NSD2/OLFM1/PDCD4/PIM1/PKD2/PLXND1/PRICKLE1/PTCH1/RAC1/RARB/RBM15/RBPJ/RNF207/SEC24B/SHH/SLIT2/SMAD2/SMAD3/SMAD4/SMAD6/SNAI2/SOX11/SOX4/SUFU/TBX2/TGFB2/TMED2/TNNI1/TPM1/UBE4B/VEGFA/WNT11/WNT16/WNT3A/WNT5A/YAP1/ZFPM1/ZFPM2/ZMIZ1",95
"GO:0001822","GO:0001822","kidney development","108/4700","323/18860",0.334365325077399,1.34172979382122,3.56895451688078,0.00033156919274707,0.0107428418450051,0.00878099033531512,"ACE/ACVR2B/ADAMTS16/APAF1/AQP11/ARG2/ASS1/ASXL1/BASP1/BAX/BCL2L11/BLOC1S6/BMI1/BMP2/BMP4/BMPER/C1GALT1/CASP9/CENPF/CFLAR/CNTRL/COL4A3/CRLF1/CTNNB1/DLL1/DYNC2H1/EDNRA/EGR1/EPCAM/FADD/FGF8/FGFR1/FOXC1/GDF11/GLI2/GLIS2/GREM1/GZF1/HOXB7/HS2ST1/HS3ST3A1/ID2/IL6R/ITGB3/KIF26B/LAMA5/LAMB2/LHX1/LRRK2/LZTS2/MAGI2/MEF2C/MME/NDUFS6/NF1/NIPBL/NOG/NOTCH1/NOTCH3/NPNT/NUP107/NUP85/OSR1/OVOL1/PAX2/PBX1/PCSK9/PDGFA/PDGFRA/PECAM1/PKD1/PKD2/PLCE1/PLXND1/PTCH1/PTK7/PTPRO/RARB/RDH10/RET/RHOA/SEC61A1/SERPINF1/SGPL1/SHH/SLIT2/SMAD1/SMAD2/SMAD3/SMAD4/SMAD5/SMAD6/SOX11/SOX4/SOX8/TFAP2A/TGFB2/TIPARP/TP73/TRAF3IP1/VEGFA/WNT1/WNT11/WNT2B/WNT5A/WNT9B/YAP1/ZBTB16",108
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","55/4700","145/18860",0.379310344827586,1.52208363903155,3.63584869210764,0.000340860600460358,0.0109875371107579,0.00898099949440665,"ATM/BABAM1/BABAM2/BRSK1/BRSK2/CALM1/CALM3/CCDC57/CCNB1/CCND1/CCNY/CDC20/CDC25B/CDC6/CDC7/CDK14/CENPF/CHEK1/CHFR/DNM2/DTL/FBXL15/FZR1/GPR132/GTPBP4/HEXIM2/INTS3/KDM8/KHDRBS1/MARK3/MELK/MIIP/MTA3/NABP1/NABP2/NOP53/PABIR1/PBX1/PDIK1L/PLCB1/PLK1/PLK3/PPM1D/PPME1/RAB11A/RBBP8/TAOK1/TAOK2/TAOK3/TICRR/TPD52L1/TRIM39/WEE1/ZFYVE19/ZNF830",55
"GO:1903050","GO:1903050","regulation of proteolysis involved in protein catabolic process","86/4700","248/18860",0.346774193548387,1.39152367879204,3.57572395281548,0.000349432070849542,0.0112066590031848,0.00916010547468797,"AQP11/CAV1/CBFA2T3/CCAR2/CDC20/CHFR/COMMD1/CSNK2B/DISC1/DVL1/EFNA1/EPM2A/FOXF2/FZR1/GBA1/GNA12/GPX1/GSK3A/HERPUD1/HSPA1A/INS/L3MBTL3/LRRK2/MAP1A/MDM2/NKD2/NOP53/NUB1/OSBPL7/PABIR1/PARK7/PDCL3/PINK1/PITHD1/PKD1/PLK1/PLK3/PML/PRICKLE1/PRKN/PRMT6/PSMC3/PSMC4/PSMC5/PSMC6/PSMD14/PSME1/PSME2/PSME3/PTEN/QRICH2/RAD23A/RAD23B/RHBDF1/RNF139/RNF180/RNFT2/RPL5/RPS7/SGTA/SH3RF3/SHH/SOCS4/STUB1/SUFU/TLK2/TMEM259/TRIB1/TRIB3/TRIM39/UBB/UBE2K/UBXN2A/UFL1/USP13/USP14/USP19/USP38/USP5/USP7/VCP/WAC/WNT1/ZER1/ZFAND2A/ZYG11B",86
"GO:1905508","GO:1905508","protein localization to microtubule organizing center","20/4700","39/18860",0.512820512820513,2.05782869612657,3.80980662632015,0.000351993314670092,0.0112317866772002,0.00918064434753574,"APC/BICD1/CEP192/CEP250/CEP350/CEP72/CEP78/DISC1/GOLGB1/HOOK3/MAPRE1/MARK4/MCPH1/PARD6A/PIBF1/PLK1/RAB11A/RAB11FIP3/SNX10/UBXN2B",20
"GO:0072594","GO:0072594","establishment of protein localization to organelle","152/4700","478/18860",0.317991631799163,1.27602599483664,3.52163372113215,0.000353847524592031,0.0112342143737309,0.00918262869954247,"ABLIM3/AGK/AIP/AP3B1/AP3D1/AP4M1/APPL1/BAG3/BAG4/BAP1/BAX/BCL3/BMP4/BNIP3L/CABP1/CALM3/CBL/CCT6A/DNAJA1/E2F3/EDEM1/EPM2A/FAM53A/FAM53C/FGF9/GDAP1/GET4/GNPTG/GRPEL2/GSK3A/HEATR3/HERPUD1/HGS/HK1/HK2/HSPA4/HTRA2/IFT122/IL10RA/ING1/INSIG1/INSIG2/IPO11/IPO4/IPO5/IPO7/IPO9/JAK2/KCMF1/LAMP1/LEP/LMNA/LRRK2/LRSAM1/LRWD1/LYSET/MAPK14/MAPK8/MAPT/MAVS/MDFIC/MFN2/MICALL2/MTX2/MVB12B/NABP2/NEURL1B/NF1/NIPBL/NOTCH1/NPAP1/NPEPPS/NPM1/NR4A1/NUP107/NUP188/NUP214/NUP85/OXA1L/PEX10/PEX7/PIK3C3/PIN1/PINK1/PML/POLA2/POM121/PRICKLE1/PRKCD/PRKN/PTPN23/RAB10/RAB11A/RAB8B/RAN/RANBP2/RHOU/RN7SL1/RNF31/ROMO1/SAE1/SEC61A1/SEC61A2/SEC61B/SGF29/SGTA/SH3GLB1/SHH/SMAD3/SORL1/SPCS1/SPCS2/SPCS3/SPDYA/SQSTM1/SREBF1/SRP54/SRPRB/SUFU/SYK/TBK1/TCP1/TIMM21/TIMM22/TIMM29/TIMM44/TIMM50/TMCO6/TMEM126A/TNPO1/TNPO2/TOMM40/TOMM6/TRIM28/TSC2/TSPAN10/TSPAN17/UBE2J2/UBL5/USP7/VPS13A/VPS13D/VPS28/VPS36/VPS37A/VPS53/VPS8/ZFAND2A/ZFAND2B/ZFAND6/ZFYVE16/ZIC1",152
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","85/4700","245/18860",0.346938775510204,1.39218410768563,3.55973890760902,0.000370333599103228,0.011698838395671,0.00956240335368652,"AATF/ATAD5/BAX/BCL2L12/BDKRB2/BIRC6/BMI1/BMP4/C8orf44-SGK3/CCAR2/CD44/CFLAR/CREB3/CTH/CTNNB1/CTTN/DNAJA1/EYA2/EYA4/FAIM/FXN/GPX1/GSTP1/HERPUD1/HIF1A/HSPA1A/HSPB1/HTRA2/HTT/ING2/INS/ITGA6/ITGAV/LGALS3/LMNA/LRRK2/MAP2K5/MAPK7/MAZ/MCL1/MDM2/MIR132/MIR199A1/MIR210/MPV17L/NANOS3/NOG/NOL3/NRG1/OPA1/PARK7/PELI3/PINK1/PPIA/PPIF/PRELID1/PRKN/PSME3/QARS1/RB1/RELA/RFFL/RIPK1/RPS6KB1/SCRT2/SGK3/SLC25A31/SLC25A4/SLC35F6/SNAI2/SRC/SYVN1/TCF7L2/THBS1/TMBIM6/TMEM14A/TRAP1/TRIM32/UNC5B/URI1/WNT1/WNT16/YAP1/ZMYND11/ZNF385A",85
"GO:0098876","GO:0098876","vesicle-mediated transport to the plasma membrane","61/4700","165/18860",0.36969696969697,1.48350741457124,3.59384223535387,0.000374852446080427,0.0117266910726067,0.0095851695910112,"ACSL3/AKAP5/ANK3/ARF6/ARFRP1/ARHGAP44/ATP2C1/BLTP1/CAPN10/CNST/COMMD1/CPLX1/CSK/EHD2/EHD3/ENTR1/EXOC6/GOLGA4/GOLGA7/HGS/INPP5F/KRT18/LLGL1/LLGL2/LRRC7/LYPLAL1/MACF1/MICALL2/NDRG4/NSF/NSG1/OSBPL5/PHAF1/PKDCC/PTPN23/RAB10/RAB11A/RAB11B/RAB11FIP3/RAB11FIP4/RAB12/RAB17/RAB26/RAB3IP/RAB8A/RAB8B/RABEP1/SCRIB/SNX7/SORL1/SPTBN1/STX12/STX3/STXBP5/STXBP5L/SYS1/TRARG1/VPS13B/VPS35L/VPS53/WIPF3",61
"GO:0006417","GO:0006417","regulation of translation","151/4700","475/18860",0.317894736842105,1.27563717805151,3.5053340802543,0.0003749274448665,0.0117266910726067,0.0095851695910112,"ABCE1/ABCF1/AGO1/AGO4/AKT2/ALKBH5/APLP1/ATXN2/BCL3/BOLL/BZW1/CAPRIN1/CASC3/CELF4/CIRBP/CNOT11/CNOT3/CNOT8/CNOT9/CPEB2/CTIF/CYFIP1/DAP/DAPK1/DDX1/DDX25/DHX9/DNAJC3/EEFSEC/EIF1/EIF1B/EIF2A/EIF2B2/EIF2B5/EIF2S1/EIF3B/EIF3K/EIF4E1B/EIF4E2/EIF4EBP1/EIF4G1/EIF4H/EIF5/EIF5A/EIF5B/ELP3/ELP5/ERBB2/FASTKD2/FOXO3/GAPDH/GCN1/GIGYF2/GUF1/HABP4/HHEX/HRURF/HSPB1/HTATIP2/IFRD2/IGF2BP1/ILF3/IMPACT/INS/KBTBD8/KHDRBS1/KRT13/LARP1/LARP1B/LARP4B/LIMD1/LSM14A/LSM14B/MAPKAPK5/METAP1/METTL5/MIR132/MIR210/MIR212/MIR939/MIRLET7I/MSI2/MTG1/MTG2/NANOS1/NANOS3/NAT10/NCBP1/NCK1/NCK2/NEURL1/NGRN/NOLC1/NPM1/NSUN3/OTUD6B/PABPC1L/PAIP2/PCIF1/PINK1/PIWIL1/PML/POLR2G/PRKCA/PRKCH/PRKDC/PRR16/PTCD3/QKI/RBM24/RBMS3/RGS2/RNF139/RNF152/RNH1/RPL13A/RPL38/RPL5/RPS6KA1/RPS6KB1/SAMD4A/SARS1/SCRIB/SELENOT/SHFL/SHMT2/SMYD5/SSB/TACO1/TARBP2/TBK1/THBS1/TNRC6A/TNRC6C/TRAP1/TRNAU1AP/TRUB2/TSC2/TYMS/UNK/UPF1/UPF3A/USP4/USP5/WTIP/YBX1/YTHDF2/YTHDF3/ZFP36/ZNF385A/ZNF540",151
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","149/4700","468/18860",0.318376068376068,1.27756864884524,3.50312384668948,0.000379091966816888,0.0117657816123865,0.00961712143922433,"ACTB/ACTL6A/ANAPC11/ANLN/APC/APPL1/ARID1A/ARID1B/ARID2/ATAD5/ATF5/ATM/ATP2B4/ATRIP/BABAM1/BABAM2/BCL7A/BRSK1/BUB1B/BUB3/CAMSAP3/CCAR2/CCNB1/CCND1/CCND2/CCNE1/CDC14A/CDC14C/CDC16/CDC20/CDC25B/CDC5L/CDC6/CDC7/CDC73/CDK10/CDK14/CDK18/CDKN1B/CDKN2C/CDT1/CENPF/CEP63/CHEK1/CHFR/CPSF3/CTDSP1/CTDSPL/CUL4A/DACT1/DBF4/DGKZ/DOT1L/DPF2/DTL/EIF4G1/EME2/FBXO31/FBXO6/FZR1/GEN1/GIGYF2/GLI1/GPR132/GTPBP4/HASPIN/HEXIM2/HINFP/ID2/INTS3/JADE1/KLF11/KMT2E/KNL1/LSM11/MAD1L1/MAD2L2/MAPK14/MARK3/MDM2/MEPCE/MIIP/MIR193A/MIR638/MLF1/MTA3/NABP1/NABP2/NEK6/NOP53/NPM1/NSMCE2/OVOL1/PABIR1/PAGR1/PBX1/PDIK1L/PKD1/PKD2/PKP3/PLCB1/PLK1/PLK3/PLK5/PRKDC/PSME1/PSME2/PSME3/PSMG2/PTEN/PTENP1-AS/RAB11A/RAD9A/RB1/RBBP8/RBL2/RHNO1/RRM2/SENP2/SETMAR/SKA1/SMARCA2/SMARCA4/SMARCD1/SMARCD2/SPC25/SPDL1/STXBP4/TAOK1/TAOK2/TAOK3/TBX2/TCF3/TFDP1/TICRR/TMEM14B/TMOD3/TPRA1/TRIM39/TRIP13/TTK/UBE2E2/UFL1/WAC/WEE1/XRCC3/ZFYVE19/ZNF655/ZNF830",149
"GO:1904779","GO:1904779","regulation of protein localization to centrosome","9/4700","12/18860",0.75,3.00957446808511,4.01179491295556,0.000379901780456925,0.0117657816123865,0.00961712143922433,"APC/BICD1/CEP250/CEP72/MARK4/PARD6A/RAB11A/RAB11FIP3/UBXN2B",9
"GO:0031503","GO:0031503","protein-containing complex localization","40/4700","98/18860",0.408163265306122,1.63786365610074,3.64735438526742,0.000382435608157698,0.0117864788894651,0.00963403899163886,"AKAP9/AP3D1/ARHGAP44/CACNA2D2/CEP72/CNIH3/CPLX1/DAG1/ERBB2/EXOC3/EXOC3L1/FKBP4/GIT1/GPC6/GPHN/GPSM2/HRAS/IPO9/KIF2C/LMNA/LMNB1/LMNB2/LRRC7/MAT2A/MIOS/NETO1/NSG1/OLFM1/PML/RAB11A/RAB8A/RALB/RAN/SCRIB/SEH1L/STX3/TMEM108/TNFAIP2/VPS26B/VWC2",40
"GO:0000209","GO:0000209","protein polyubiquitination","101/4700","300/18860",0.336666666666667,1.35096453900709,3.53029918231125,0.000386296385443868,0.01184767263706,0.00968405757275226,"ANAPC11/ANAPC2/ARK2C/ATM/BFAR/CBFB/CBL/CDC16/CDC34/CEP63/CHFR/CTNNB1/CUL1/DAW1/DDB2/DTL/DTX4/DUSP22/FBXO45/FBXO9/FOXF2/FZR1/GCN1/HECTD2/IKBKB/ITCH/KCMF1/KLHL42/LNPEP/LRSAM1/MARCHF6/MDM2/MGRN1/MKRN2/MKRN3/NAGK/NEDD4L/NOD2/NPEPPS/PELI2/PELI3/PEX10/PPIA/PRKN/RBCK1/RFFL/RIPK2/RNF111/RNF123/RNF125/RNF14/RNF144A/RNF146/RNF152/RNF167/RNF180/RNF187/RNF20/RNF213/RNF25/RNF31/RNF4/RNF5/RNF7/RNF8/RUSC1/SPSB4/SQSTM1/STUB1/SYVN1/TARBP2/TCF25/TMEM129/TNKS2/TPP2/TRAF2/TRIM32/TRIM8/UBE2D1/UBE2D2/UBE2D4/UBE2E2/UBE2E3/UBE2J2/UBE2K/UBE2L5/UBE2O/UBE2Q2/UBE2QL1/UBE2R2/UBE2S/UBE3C/UBE4B/UBL7/USP38/WSB1/WSB2/ZDHHC5/ZFP91/ZNRF1/ZNRF2",101
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","60/4700","162/18860",0.37037037037037,1.48620961386919,3.58063542494134,0.000394310119378964,0.0120350306001753,0.00983720033395982,"AKAP8L/ATAD5/ATF5/ATM/BABAM1/BABAM2/BRSK1/BRSK2/CALM1/CALM3/CCDC57/CCNB1/CCND1/CCNY/CDC20/CDC25B/CDC6/CDC7/CDK10/CDK14/CENPF/CHEK1/CHFR/DNM2/DTL/FBXL15/FZR1/GPR132/GTPBP4/HEXIM2/INTS3/KDM8/KHDRBS1/MARK3/MELK/MIIP/MTA3/NABP1/NABP2/NOP53/NPM1/PABIR1/PBX1/PDIK1L/PLCB1/PLK1/PLK3/PPM1D/PPME1/RAB11A/RBBP8/TAOK1/TAOK2/TAOK3/TICRR/TPD52L1/TRIM39/WEE1/ZFYVE19/ZNF830",60
"GO:0043123","GO:0043123","positive regulation of canonical NF-kappaB signal transduction","81/4700","232/18860",0.349137931034483,1.40100880410858,3.54071864544315,0.000401492487537658,0.0121953343089564,0.00996822947297444,"ABL1/AKAP13/ATP2C1/CARD11/CARD9/CASP7/CAV1/CC2D1A/CFLAR/CTH/CUL1/CXXC5/CYLD/DDX1/EDNRA/F2R/FADD/GAPDH/GPR89A/IFIT5/IKBKB/IL1R1/INAVA/INS/IRAK4/JMJD8/LIMS1/LURAP1/MALT1/MAP3K3/MAVS/MIB2/MIER1/MTDH/NAGK/NDFIP1/NEK6/NFAT5/NOD1/NOD2/NR2C2/PELI2/PINK1/PLEKHG5/PPM1A/PPP5C/PRKCB/PRKCE/PRKN/PSMA6/PYCARD/RBCK1/REL/RELA/RHOA/RIPK1/RIPK2/RNF31/ROR1/SECTM1/SLC20A1/SLC44A2/SLCO3A1/TBK1/TERF2IP/TFG/TIRAP/TLR2/TLR9/TNFRSF10B/TNFRSF1A/TRAF2/TRAF5/TRIM13/TRIM32/TRIM8/UBE2I/UNC5CL/VAPA/VEGFA/ZDHHC17",81
